"Language Truths, Myths, and Mysteries",LAH 352E,3,Upper Division,(LAH) - Liberal Arts Honors
Image of the Cannibal in the Renaissance,LAH 352I,3,Upper Division,(LAH) - Liberal Arts Honors
Global Sustainability and Soil,LAH 352J,3,Upper Division,(LAH) - Liberal Arts Honors
Supervised Research,LAH 358Q,3,Upper Division,(LAH) - Liberal Arts Honors
The Enlightenment,LAH 364H,3,Upper Division,(LAH) - Liberal Arts Honors
Honors Seminar in Political Theory,LAH 365P,3,Upper Division,(LAH) - Liberal Arts Honors
Literature of the Hispanic World,LAH 368H,3,Upper Division,(LAH) - Liberal Arts Honors
Honors Tutorial Course I,LAH 368T,3,Upper Division,(LAH) - Liberal Arts Honors
Comparative Legal Systems,LAH 369H,3,Upper Division,(LAH) - Liberal Arts Honors
Honors Tutorial Course II,LAH 369T,3,Upper Division,(LAH) - Liberal Arts Honors
"The Birth of the Modern World, 1400-1700",LAH 370H,3,Upper Division,(LAH) - Liberal Arts Honors
Classics of Greek Philosophy,LAH 371H,3,Upper Division,(LAH) - Liberal Arts Honors
Literature of the Western World: Continuities,LAH 373H,3,Upper Division,(LAH) - Liberal Arts Honors
The Rise of Modern America,LAH 376H,3,Upper Division,(LAH) - Liberal Arts Honors
Ideas of the Twentieth Century,LAH 377H,3,Upper Division,(LAH) - Liberal Arts Honors
The Natural Sciences in the Liberal Arts Context,LAH 378H,3,Upper Division,(LAH) - Liberal Arts Honors
Classical Asian Civilizations,LAH 379H,3,Upper Division,(LAH) - Liberal Arts Honors
Topics in Intensive Indigenous Language of Latin America I,LAL 601C,6,Lower Division,(LAL) - Indigenous Languages of Latin America
First-Year Ancient Mayan I,LAL 406,4,Lower Division,(LAL) - Indigenous Languages of Latin America
First-Year K'iche' Maya I,LAL 406K,4,Lower Division,(LAL) - Indigenous Languages of Latin America
First-Year Ancient Mayan II,LAL 407,4,Lower Division,(LAL) - Indigenous Languages of Latin America
First-Year K'iche' Maya II,LAL 407K,4,Lower Division,(LAL) - Indigenous Languages of Latin America
Topics in Intensive Indigenous Language of Latin America II,LAL 611C,6,Lower Division,(LAL) - Indigenous Languages of Latin America
Second-Year Ancient Mayan I,LAL 312K,3,Lower Division,(LAL) - Indigenous Languages of Latin America
Second-Year Ancient Mayan II,LAL 312L,3,Lower Division,(LAL) - Indigenous Languages of Latin America
Second-Year K'iche' Maya I,LAL 312M,3,Lower Division,(LAL) - Indigenous Languages of Latin America
Second-Year K'iche' Maya II,LAL 312N,3,Lower Division,(LAL) - Indigenous Languages of Latin America
Topics in Indigenous Languages of Latin America,"LAL 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(LAL) - Indigenous Languages of Latin America
Topics in Third-Year Indigenous Language of Latin America I,LAL 321,3,Upper Division,(LAL) - Indigenous Languages of Latin America
Topics in Third-Year Indigenous Language II,LAL 322,3,Upper Division,(LAL) - Indigenous Languages of Latin America
Topics in Indigenous Languages of Latin America,"LAL 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(LAL) - Indigenous Languages of Latin America
"Topics in Language, Culture, and Linguistics",LAL 330,3,Upper Division,(LAL) - Indigenous Languages of Latin America
Topics in Intensive Graduate Language Instruction I,LAL 385K,3,Graduate,(LAL) - Indigenous Languages of Latin America
Topics in Intensive Graduate Language Instruction II,LAL 385L,3,Graduate,(LAL) - Indigenous Languages of Latin America
Topics in Intensive Graduate Language Instruction III,LAL 385M,3,Graduate,(LAL) - Indigenous Languages of Latin America
Topics in Introductory Landscape Studies,LAR 312R,3,Lower Division,(LAR) - Landscape Architecture
Topics in Landscape Architecture,"LAR 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(LAR) - Landscape Architecture
Topics in Landscape Architecture,"LAR 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(LAR) - Landscape Architecture
Topics in Visual Communication,LAR 341R,3,Upper Division,(LAR) - Landscape Architecture
History and Theories of Landscape Architecture I,LAR 342K,3,Upper Division,(LAR) - Landscape Architecture
History and Theories of Landscape Architecture II,LAR 342L,3,Upper Division,(LAR) - Landscape Architecture
Topics in Landscape Architectural History,LAR 342R,3,Upper Division,(LAR) - Landscape Architecture
Topics in Landscape Technology and Site Engineering,LAR 345R,3,Upper Division,(LAR) - Landscape Architecture
Topics in Landscape Architectural Theory,LAR 346R,3,Upper Division,(LAR) - Landscape Architecture
Living Systems Design I,LAR 347K,3,Upper Division,(LAR) - Landscape Architecture
Living Systems Design II,LAR 347L,3,Upper Division,(LAR) - Landscape Architecture
Living Systems Design III,LAR 347M,3,Upper Division,(LAR) - Landscape Architecture
Topics in Natural Systems,LAR 347R,3,Upper Division,(LAR) - Landscape Architecture
Foundation Design Studio,LAR 380C,3,Graduate,(LAR) - Landscape Architecture
Topics in Digital Technology and Fabrication,"LAR 180V, 380V","1, 3",Graduate,(LAR) - Landscape Architecture
Topics in Disaster Recovery,"LAR 180W, 380W","1, 3",Graduate,(LAR) - Landscape Architecture
Visual Communication I,LAR 381,3,Graduate,(LAR) - Landscape Architecture
Architectural Drawing,LAR 381D,3,Graduate,(LAR) - Landscape Architecture
Topics in Visual Communication,LAR 381R,3,Graduate,(LAR) - Landscape Architecture
Advanced Topics in Visual Communication,LAR 381S,3,Graduate,(LAR) - Landscape Architecture
Design and Visual Studies in Landscape Architecture I,LAR 682,6,Graduate,(LAR) - Landscape Architecture
Landscape Architecture Design Studio II,LAR 682T,6,Graduate,(LAR) - Landscape Architecture
Landscape Architecture Design Studio I,LAR 383,3,Graduate,(LAR) - Landscape Architecture
Topics in Horticulture and Plants in Design,LAR 384,3,Graduate,(LAR) - Landscape Architecture
Topics in Natural Systems,LAR 385,3,Graduate,(LAR) - Landscape Architecture
Technology Workshop I,LAR 385K,3,Graduate,(LAR) - Landscape Architecture
Technology Workshop II,LAR 385L,3,Graduate,(LAR) - Landscape Architecture
Design Methods,LAR 385M,3,Graduate,(LAR) - Landscape Architecture
Professional Practice,LAR 386,3,Graduate,(LAR) - Landscape Architecture
Landscape Ecology,LAR 387,3,Graduate,(LAR) - Landscape Architecture
Living Systems Design I,LAR 387K,3,Graduate,(LAR) - Landscape Architecture
Living Systems Design II,LAR 387L,3,Graduate,(LAR) - Landscape Architecture
Living Systems Design III,LAR 387M,3,Graduate,(LAR) - Landscape Architecture
Topics in Landscape Architecture History and Theory,LAR 388,3,Graduate,(LAR) - Landscape Architecture
History and Theories of Landscape Architecture I,LAR 388K,3,Graduate,(LAR) - Landscape Architecture
History and Theories of Landscape Architecture II,LAR 388L,3,Graduate,(LAR) - Landscape Architecture
Research in Landscape Architecture,"LAR 389, 689","3, 6",Graduate,(LAR) - Landscape Architecture
Landscape Architecture Design Studio III,LAR 694T,6,Graduate,(LAR) - Landscape Architecture
Landscape Architecture Design Studio IV,LAR 695,6,Graduate,(LAR) - Landscape Architecture
"Frank Lloyd Wright: Design, Method, Theory",LAR 395D,3,Graduate,(LAR) - Landscape Architecture
"The American Home: Identity, Process, and Marketing",LAR 395G,3,Graduate,(LAR) - Landscape Architecture
Originality & Tradition in Baroque Rome: Borromini,LAR 395J,3,Graduate,(LAR) - Landscape Architecture
Topics in Advanced Design,LAR 696,6,Graduate,(LAR) - Landscape Architecture
Master's Design Study in Landscape Architecture-Preparation,LAR 397,3,Graduate,(LAR) - Landscape Architecture
Master's Design Study in Landscape Architecture,LAR 697K,6,Graduate,(LAR) - Landscape Architecture
Landscape Architecture Practicum,"LAR 197L, 397L","1, 3",Graduate,(LAR) - Landscape Architecture
Key Ideas and Issues in Latin America,LAS 301,3,Lower Division,(LAS) - Latin American Studies
General Topics in Latin American Studies,LAS 310,3,Lower Division,(LAS) - Latin American Studies
Afro-Brazilian Diaspora,LAS 310C,3,Lower Division,(LAS) - Latin American Studies
Early Mesoamerican Religions,LAS 310D,3,Lower Division,(LAS) - Latin American Studies
"Race, Deportation, and Diaspora",LAS 310F,3,Lower Division,(LAS) - Latin American Studies
Latinx Digital Worlds,LAS 310I,3,Lower Division,(LAS) - Latin American Studies
Latin America and the United States,LAS 310R,3,Lower Division,(LAS) - Latin American Studies
Introductory Topics in Latin American Social Sciences,LAS 315,3,Lower Division,(LAS) - Latin American Studies
Introduction to Religions of Latin America,LAS 316L,3,Lower Division,(LAS) - Latin American Studies
Geography of Latin America,LAS 319,3,Lower Division,(LAS) - Latin American Studies
Topics in Latin American Studies,"LAS 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(LAS) - Latin American Studies
Topics in Latin American Studies,LAS 381,3,Graduate,(LAS) - Latin American Studies
"Race, Empire, And Modernity",LAS 322C,3,Upper Division,(LAS) - Latin American Studies
Religions of the Caribbean,LAS 322D,3,Upper Division,(LAS) - Latin American Studies
Latino Migrations and Asylum,LAS 322E,3,Upper Division,(LAS) - Latin American Studies
Latino Migration and Human Trafficking,LAS 322F,3,Upper Division,(LAS) - Latin American Studies
Black Freedom Movement,LAS 322G,3,Upper Division,(LAS) - Latin American Studies
Racism and Inequality in Latin America,LAS 322J,3,Upper Division,(LAS) - Latin American Studies
Empires: Aztec and Spanish,LAS 322L,3,Upper Division,(LAS) - Latin American Studies
Colonial Encounters in Mesoamerica,LAS 322M,3,Upper Division,(LAS) - Latin American Studies
African Religion in the New World,LAS 322N,3,Upper Division,(LAS) - Latin American Studies
Afro-Latinidades in the United States and Latin America,LAS 322Q,3,Upper Division,(LAS) - Latin American Studies
Sexuality in Global Perspective,LAS 324G,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Anthropology,LAS 324L,3,Upper Division,(LAS) - Latin American Studies
Daily Life in Mesoamerica,LAS 324Q,3,Upper Division,(LAS) - Latin American Studies
Jewish Cuba,LAS 324S,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Sociology,LAS 325,3,Upper Division,(LAS) - Latin American Studies
Geographies of Latin American to United States Migration,LAS 325E,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Music,LAS 326,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Art History,LAS 327,3,Upper Division,(LAS) - Latin American Studies
"Topics in Latin American Arts, Literature, Film, and Dance",LAS 328,3,Upper Division,(LAS) - Latin American Studies
Transnational Latinx Popular Culture,LAS 328C,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Geography,LAS 330,3,Upper Division,(LAS) - Latin American Studies
Water Resources in Latin America and the Caribbean,LAS 331,3,Upper Division,(LAS) - Latin American Studies
Issues in Third World Development,LAS 337L,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Politics,LAS 337M,3,Upper Division,(LAS) - Latin American Studies
Afro-Caribbean Politics and Culture in Central America,LAS 337N,3,Upper Division,(LAS) - Latin American Studies
Law and Democracy in Latin America,LAS 337O,3,Upper Division,(LAS) - Latin American Studies
International Politics of Latin America,LAS 337P,3,Upper Division,(LAS) - Latin American Studies
"Politics, Economy, and Society of Contemporary Brazil",LAS 337Q,3,Upper Division,(LAS) - Latin American Studies
The Politics of Development in Latin America,LAS 337R,3,Upper Division,(LAS) - Latin American Studies
Latino Politics,LAS 337S,3,Upper Division,(LAS) - Latin American Studies
The Politics of Mexico,LAS 337T,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American Economics,LAS 355,3,Upper Division,(LAS) - Latin American Studies
Honors Seminar,LAS 359H,3,Upper Division,(LAS) - Latin American Studies
Topics in Latin American History,LAS 366,3,Upper Division,(LAS) - Latin American Studies
Nationalisms in the Caribbean,LAS 366C,3,Upper Division,(LAS) - Latin American Studies
"Race, Rebellion and Revolution in the Caribbean",LAS 366D,3,Upper Division,(LAS) - Latin American Studies
"Topics in Luso-Brazilian Literature, Culture, Civilization, and Linguistics",LAS 370P,3,Upper Division,(LAS) - Latin American Studies
"Topics in Hispanic Literature, Culture, Civilization, and Linguistics",LAS 370S,3,Upper Division,(LAS) - Latin American Studies
Capstone Course in Latin American Studies,LAS 378,3,Upper Division,(LAS) - Latin American Studies
Conference Course in Latin American Studies,LAS 379,3,Upper Division,(LAS) - Latin American Studies
Honors Tutorial Course,LAS 679H,6,Upper Division,(LAS) - Latin American Studies
Methods for Social Science in Latin America,LAS 381F,3,Graduate,(LAS) - Latin American Studies
Conference Course in Latin American Studies,LAS 382,3,Graduate,(LAS) - Latin American Studies
Invisible Global Market,LAS 383,3,Graduate,(LAS) - Latin American Studies
Proseminar: Current Issues in Latin America,LAS 384,3,Graduate,(LAS) - Latin American Studies
Topics in Latin American Politics,LAS 384L,3,Graduate,(LAS) - Latin American Studies
Topics in Latin American History,LAS 386,3,Graduate,(LAS) - Latin American Studies
Topics in Latin American Geography,LAS 388,3,Graduate,(LAS) - Latin American Studies
Proposal Preparation,"LAS 190K, 290K, 390K, 690K, 990K","1, 2, 3, 6, 9",Graduate,(LAS) - Latin American Studies
Topics in Latin American Anthropology,LAS 391,3,Graduate,(LAS) - Latin American Studies
Topics in Latin American Economics,LAS 391K,3,Graduate,(LAS) - Latin American Studies
"Topics in Luso-Brazilian Literature, Culture, Civilization, and Linguistics",LAS 392P,3,Graduate,(LAS) - Latin American Studies
"Topics in Hispanic Literature, Culture, Civilization, and Linguistics",LAS 392S,3,Graduate,(LAS) - Latin American Studies
Qualifying Examination,"LAS 393L, 693L, 993L","3, 6, 9",Graduate,(LAS) - Latin American Studies
Secondary Report,LAS 397R,3,Graduate,(LAS) - Latin American Studies
Thesis,LAS 698,6,Graduate,(LAS) - Latin American Studies
Master's Report,LAS 398R,3,Graduate,(LAS) - Latin American Studies
Dissertation,"LAS 399W, 699W, 999W","3, 6, 9",Graduate,(LAS) - Latin American Studies
Beginning Latin,LAT 601C,6,Lower Division,(LAT) - Latin
First-Year Latin I,LAT 506,5,Lower Division,(LAT) - Latin
First-Year Latin II,LAT 507,5,Lower Division,(LAT) - Latin
Reading Beginning Latin,LAT 509L,5,Lower Division,(LAT) - Latin
Intermediate Latin I,LAT 311 (TCCN: LATI 2311),3,Lower Division,(LAT) - Latin
Accelerated Intermediate Latin,LAT 511K,5,Lower Division,(LAT) - Latin
Intermediate Latin II,LAT 312K (TCCN: LATI 2312),3,Lower Division,(LAT) - Latin
Intermediate Latin II: Poetry,LAT 316,3,Lower Division,(LAT) - Latin
Topics in Latin,"LAT 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(LAT) - Latin
Advanced Latin I,LAT 322,3,Upper Division,(LAT) - Latin
Topics in Advanced Latin II,LAT 323,3,Upper Division,(LAT) - Latin
Advanced Latin Grammar and Composition,LAT 324,3,Upper Division,(LAT) - Latin
Topics in Latin,"LAT 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(LAT) - Latin
Topics in Seminar in Latin,LAT 365,3,Upper Division,(LAT) - Latin
Advanced Conference Course,LAT 370,3,Upper Division,(LAT) - Latin
Honors Tutorial Course,LAT 679H,6,Upper Division,(LAT) - Latin
Proseminar in Classical Literature,LAT 380J,3,Graduate,(LAT) - Latin
Topics in Proseminar,LAT 180K,1,Graduate,(LAT) - Latin
Topics in Graduate Reading,LAT 383,3,Graduate,(LAT) - Latin
Current Concepts and Research in Latin,LAT 383K,3,Graduate,(LAT) - Latin
Topics in Classical Latin Literature,LAT 385,3,Graduate,(LAT) - Latin
Conference Course in Latin Literature,"LAT 186, 386","1, 3",Graduate,(LAT) - Latin
Conference Course in Latin Language,LAT 386L,3,Graduate,(LAT) - Latin
Topics in Seminar in Classical Studies,LAT 390,3,Graduate,(LAT) - Latin
Master's Report,LAT 398R,3,Graduate,(LAT) - Latin
Supervised Teaching in Latin,LAT 398T,3,Graduate,(LAT) - Latin
Dissertation,"LAT 399W, 699W, 999W","3, 6, 9",Graduate,(LAT) - Latin
Foundations of Business Law and Ethics,LEB 320F,3,Upper Division,(LEB) - Legal Environment of Business
Business Law and Ethics,LEB 323,3,Upper Division,(LEB) - Legal Environment of Business
Business Law and Ethics: Honors,LEB 323H,3,Upper Division,(LEB) - Legal Environment of Business
Healthcare Law and Policy,LEB 334M,3,Upper Division,(LEB) - Legal Environment of Business
Topics in the Legal Environment of Business,"LEB 140S, 240S, 340S, 440S, 540S, 640S, 740S, 840S, 940S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(LEB) - Legal Environment of Business
Law of Business Organizations,LEB 361,3,Upper Division,(LEB) - Legal Environment of Business
Real Estate Law,LEB 363,3,Upper Division,(LEB) - Legal Environment of Business
Commercial Transactions,LEB 366,3,Upper Division,(LEB) - Legal Environment of Business
Topics in the Legal Environment of Business,"LEB 180, 380","1, 3",Graduate,(LEB) - Legal Environment of Business
Independent Research in the Legal Environment of Business,"LEB 179, 379","1, 3",Upper Division,(LEB) - Legal Environment of Business
Legal Environment of Business,LEB 280C,2,Graduate,(LEB) - Legal Environment of Business
Managing Social and Political Risk,"LEB 180D, 280D, 380D","1, 2, 3",Graduate,(LEB) - Legal Environment of Business
Managing Legal and Regulatory Risk for Executives,"LEB 181, 281, 381","1, 2, 3",Graduate,(LEB) - Legal Environment of Business
Introduction to the Study of Language,LIN 306,3,Lower Division,(LIN) - Linguistics
Topics in Interdisciplinary Approaches to Language,LIN 312,3,Lower Division,(LIN) - Linguistics
Culture and Communication,LIN 312C,3,Lower Division,(LIN) - Linguistics
Languages around the World,LIN 312D,3,Lower Division,(LIN) - Linguistics
Language of Sign and Gesture,LIN 312E,3,Lower Division,(LIN) - Linguistics
Language and Computers,LIN 313,3,Lower Division,(LIN) - Linguistics
Speech Science,LIN 315,3,Lower Division,(LIN) - Linguistics
Topics in Linguistics,"LIN 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(LIN) - Linguistics
American English,LIN 321L,3,Upper Division,(LIN) - Linguistics
English as a World Language,LIN 323L,3,Upper Division,(LIN) - Linguistics
Topics in Linguistics,"LIN 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(LIN) - Linguistics
Phonetics: The Production and Perception of Speech Sounds,LIN 344K,3,Upper Division,(LIN) - Linguistics
Language Change and Language Variation,LIN 345,3,Upper Division,(LIN) - Linguistics
Exploring Accents,LIN 346,3,Upper Division,(LIN) - Linguistics
Special Topics in the Study of Language,LIN 350,3,Upper Division,(LIN) - Linguistics
Language and the Brain,LIN 350C,3,Upper Division,(LIN) - Linguistics
Why Chinese Has No Alphabet,LIN 350E,3,Upper Division,(LIN) - Linguistics
Word Meaning,LIN 350S,3,Upper Division,(LIN) - Linguistics
Language and Identity,LIN 351,3,Upper Division,(LIN) - Linguistics
A Linguistic History of India,LIN 351C,3,Upper Division,(LIN) - Linguistics
"Language, Culture, and the Texas German Experience",LIN 351D,3,Upper Division,(LIN) - Linguistics
Introduction to Computational Linguistics,LIN 353C,3,Upper Division,(LIN) - Linguistics
Computational Discourse and Natural Language Generation,LIN 353D,3,Upper Division,(LIN) - Linguistics
Natural Language Processing,LIN 353N,3,Upper Division,(LIN) - Linguistics
English Syntax for Writing,LIN 353S,3,Upper Division,(LIN) - Linguistics
Undergraduate Research,LIN 357,3,Upper Division,(LIN) - Linguistics
Supervised Research,LIN 358Q,3,Upper Division,(LIN) - Linguistics
Introduction to English Grammar,LIN 360K,3,Upper Division,(LIN) - Linguistics
Introduction to Psycholinguistics,LIN 364,3,Upper Division,(LIN) - Linguistics
History of the English Language,LIN 364M,3,Upper Division,(LIN) - Linguistics
Bias,LIN 365,3,Upper Division,(LIN) - Linguistics
Machine Learning for Text Analysis,LIN 371,3,Upper Division,(LIN) - Linguistics
Meaning and Message,LIN 372J,3,Upper Division,(LIN) - Linguistics
Sound Patterns: From Sound to Word,LIN 372K,3,Upper Division,(LIN) - Linguistics
Syntax and Semantics: The Structure and Meaning of Utterances,LIN 372L,3,Upper Division,(LIN) - Linguistics
Child Language,LIN 373C,3,Upper Division,(LIN) - Linguistics
African American Language,LIN 373D,3,Upper Division,(LIN) - Linguistics
Endangered Languages,LIN 373E,3,Upper Division,(LIN) - Linguistics
The German Language: Historical Perspectives,LIN 373G,3,Upper Division,(LIN) - Linguistics
American Indian Languages and Cultures,LIN 373L,3,Upper Division,(LIN) - Linguistics
Introduction to Cognitive Science,LIN 373P,3,Upper Division,(LIN) - Linguistics
Speech Play and Verbal Art,LIN 373S,3,Upper Division,(LIN) - Linguistics
Sociolinguistics,LIN 374M,3,Upper Division,(LIN) - Linguistics
Syntactic Theory,LIN 377,3,Upper Division,(LIN) - Linguistics
Conference Course in Linguistics,LIN 379,3,Upper Division,(LIN) - Linguistics
Honors Tutorial Course,LIN 679H,6,Upper Division,(LIN) - Linguistics
Phonology I,LIN 380K,3,Graduate,(LIN) - Linguistics
Syntax I,LIN 380L,3,Graduate,(LIN) - Linguistics
Semantics I,LIN 380M,3,Graduate,(LIN) - Linguistics
Sociolinguistics,LIN 380S,3,Graduate,(LIN) - Linguistics
Phonology II,LIN 381K,3,Graduate,(LIN) - Linguistics
Syntax II,LIN 381L,3,Graduate,(LIN) - Linguistics
Phonetics,LIN 381M,3,Graduate,(LIN) - Linguistics
Semantics II,LIN 381S,3,Graduate,(LIN) - Linguistics
Historical Linguistics,LIN 382,3,Graduate,(LIN) - Linguistics
Topics in Comparative and Diachronic Linguistics,LIN 383,3,Graduate,(LIN) - Linguistics
Topics in Language Structures,LIN 384,3,Graduate,(LIN) - Linguistics
Field Methods in Linguistic Investigation,LIN 385,3,Graduate,(LIN) - Linguistics
Topics in Mathematical and Computational Linguistics,LIN 386M,3,Graduate,(LIN) - Linguistics
Linguistics and Language Teaching,LIN 387,3,Graduate,(LIN) - Linguistics
Research in Computational Linguistics,LIN 389C,3,Graduate,(LIN) - Linguistics
Research in Documentary and Descriptive Linguistics,LIN 389D,3,Graduate,(LIN) - Linguistics
Research in Phonetics and Phonology,LIN 389P,3,Graduate,(LIN) - Linguistics
Research in Syntax and Semantics,LIN 389S,3,Graduate,(LIN) - Linguistics
Research in Signed Languages,LIN 389V,3,Graduate,(LIN) - Linguistics
Topics in Descriptive Linguistics,LIN 391,3,Graduate,(LIN) - Linguistics
Topics in Current Linguistic Research,LIN 392,3,Graduate,(LIN) - Linguistics
Seminar in Linguistic Topics,LIN 393,3,Graduate,(LIN) - Linguistics
Language Acquisition,LIN 393C,3,Graduate,(LIN) - Linguistics
Topics in Phonology and Phonetics,LIN 393P,3,Graduate,(LIN) - Linguistics
Topics in Syntax and Semantics,LIN 393S,3,Graduate,(LIN) - Linguistics
Philosophy of Language,LIN 394K,3,Graduate,(LIN) - Linguistics
Conference Course in Linguistics,LIN 395,3,Graduate,(LIN) - Linguistics
Topics in Sociolinguistics,LIN 396,3,Graduate,(LIN) - Linguistics
Forum for Doctoral Candidates,LIN 397,3,Graduate,(LIN) - Linguistics
Thesis,LIN 698,6,Graduate,(LIN) - Linguistics
Master's Report,LIN 398R,3,Graduate,(LIN) - Linguistics
Supervised Teaching in Linguistics,LIN 398T,3,Graduate,(LIN) - Linguistics
Dissertation,"LIN 399W, 699W, 999W","3, 6, 9",Graduate,(LIN) - Linguistics
Technology Applications in Language Teaching,LTC 384,3,Graduate,(LTC) - Language Teaching and Coordination
The Foreign Language Learner,LTC 385,3,Graduate,(LTC) - Language Teaching and Coordination
Intensive Course Design and Instruction,LTC 386,3,Graduate,(LTC) - Language Teaching and Coordination
Topics in Language Teaching and Program Coordination,LTC 388,3,Graduate,(LTC) - Language Teaching and Coordination
Language and Culture Instruction: Theory and Practice,LTC 389,3,Graduate,(LTC) - Language Teaching and Coordination
Practicum in Language Teaching and Coordination,LTC 397P,3,Graduate,(LTC) - Language Teaching and Coordination
Supervised Teaching in Language Teaching and Coordination,LTC 398T,3,Graduate,(LTC) - Language Teaching and Coordination
College Algebra,M 301 (TCCN: MATH 1314),3,Lower Division,(M) - Mathematics
Introduction to Mathematics,M 302 (TCCN: MATH 1332),3,Lower Division,(M) - Mathematics
Applicable Mathematics,M 303D (TCCN: MATH 1324),3,Lower Division,(M) - Mathematics
Mathematics of Investment,M 303F,3,Lower Division,(M) - Mathematics
Calculus I for Business and Economics,M 403K,4,Lower Division,(M) - Mathematics
Calculus II for Business and Economics,M 403L,4,Lower Division,(M) - Mathematics
Analytic Geometry,M 305E,3,Lower Division,(M) - Mathematics
Preparation for Calculus,M 305G (TCCN: MATH 2312),3,Lower Division,(M) - Mathematics
Differential and Integral Calculus,M 408C,4,Lower Division,(M) - Mathematics
"Sequences, Series, and Multivariable Calculus",M 408D,4,Lower Division,(M) - Mathematics
Differential Calculus,M 408K (TCCN: MATH 2413),4,Lower Division,(M) - Mathematics
Integral Calculus,"M 308L, 408L (TCCN: MATH 2414)","3, 4",Lower Division,(M) - Mathematics
Multivariable Calculus,"M 308M, 408M (TCCN: MATH 2315, MATH 2415)","3, 4",Lower Division,(M) - Mathematics
Differential Calculus for Science,M 408N (TCCN: MATH 2413),4,Lower Division,(M) - Mathematics
Differential and Integral Calculus for Business,M 408Q,4,Lower Division,(M) - Mathematics
Differential and Integral Calculus for the Sciences,M 408R,4,Lower Division,(M) - Mathematics
Integral Calculus for Science,M 408S (TCCN: MATH 2414),4,Lower Division,(M) - Mathematics
Conference Course,"M 110C, 210C, 310C, 410C","1, 2, 3, 4",Lower Division,(M) - Mathematics
Emerging Scholars Seminar,M 210E,2,Lower Division,(M) - Mathematics
Modern Mathematics: Plan II,M 310P,3,Lower Division,(M) - Mathematics
Topics in Mathematics,"M 110T, 210T, 310T, 410T","1, 2, 3, 4",Lower Division,(M) - Mathematics
"Foundations, Functions, and Regression Models",M 315C,3,Lower Division,(M) - Mathematics
Foundations of Arithmetic,M 316K (TCCN: MATH 1350),3,Lower Division,(M) - Mathematics
"Foundations of Geometry, Statistics, and Probability",M 316L (TCCN: MATH 1351),3,Lower Division,(M) - Mathematics
Topics in Mathematics,"M 396C, 696C, 996C","3, 6, 9",Graduate,(M) - Mathematics
Discrete Mathematics,M 325K (TCCN: MATH 2305),3,Upper Division,(M) - Mathematics
Foundations of Number Systems,M 326K,3,Upper Division,(M) - Mathematics
Differential Equations with Linear Algebra,M 427J,4,Upper Division,(M) - Mathematics
Advanced Calculus for Applications I,M 427K (TCCN: MATH 2420),4,Upper Division,(M) - Mathematics
Advanced Calculus for Applications II,M 427L,4,Upper Division,(M) - Mathematics
Introduction to Number Theory,M 328K,3,Upper Division,(M) - Mathematics
Theory of Interest,M 329F,3,Upper Division,(M) - Mathematics
Cooperative Mathematics,M 329W,3,Upper Division,(M) - Mathematics
Structure of Modern Geometry,M 333L,3,Upper Division,(M) - Mathematics
Actuarial Case Studies,M 339C,3,Upper Division,(M) - Mathematics
Introduction to Financial Mathematics for Actuaries,M 339D,3,Upper Division,(M) - Mathematics
Predictive Analytics,M 339G,3,Upper Division,(M) - Mathematics
Probability Models with Actuarial Applications,M 339J,3,Upper Division,(M) - Mathematics
Seminar on Actuarial Practice,M 139S,1,Upper Division,(M) - Mathematics
Actuarial Contingent Payments I,M 339U,3,Upper Division,(M) - Mathematics
Actuarial Contingent Payments II,M 339V,3,Upper Division,(M) - Mathematics
Matrices and Matrix Calculations,M 340L,3,Upper Division,(M) - Mathematics
Linear Algebra and Matrix Theory,M 341,3,Upper Division,(M) - Mathematics
Introduction to Algebraic Structures,M 343K,3,Upper Division,(M) - Mathematics
